bb_idx,MT_Seq2Neo
1683,0.858461
1684,0.65268
1685,0.656776
1686,0.75795
1687,0.643472
1688,0.757914
1689,0.66953
1690,0.640682
1691,0.763374
1692,0.643559
1693,0.741758
1694,0.755655
1695,0.745288
1696,0.866534
1697,0.757516
1698,0.848176
1699,0.787565
1700,0.810371
1701,0.923235
1702,0.825898
1703,0.91959
1704,0.712848
1705,0.745486
1706,0.853363
1707,0.75118
1708,0.852594
1709,0.783888
1710,0.796307
1711,0.90489
1712,0.795791
1713,0.879207
1714,0.748602
1715,0.751707
1716,0.876665
1717,0.758002
1718,0.839206
1719,0.717446
1720,0.736605
1721,0.836475
1722,0.702266
1723,0.848156
1724,0.802262
1725,0.81693
1726,0.861391
1727,0.801304
1728,0.870725
1729,0.779389
1730,0.772273
1731,0.864109
1732,0.78247
1733,0.867585
1734,0.714717
1735,0.700735
1736,0.765188
1737,0.706356
1738,0.742864
1739,0.716063
1740,0.67457
1741,0.832263
1742,0.747883
1743,0.834295
1744,0.64495
1745,0.656192
1746,0.771181
1747,0.700446
1748,0.754662
1749,0.719457
1750,0.733497
1751,0.805693
1752,0.724071
1753,0.809833
1754,0.743458
1755,0.726448
1756,0.861643
1757,0.784622
1758,0.868292
1759,0.767289
1760,0.785132
1761,0.8448
1762,0.778947
1763,0.863226
1764,0.705542
1765,0.720253
1766,0.774925
1767,0.740424
1768,0.781678
1769,0.711891
1770,0.722626
1771,0.746102
1772,0.720001
1773,0.767566
1774,0.768388
1775,0.759911
1776,0.87021
1777,0.805042
1778,0.884528
1779,0.757276
1780,0.755885
1781,0.828802
1782,0.780654
1783,0.849408
1784,0.702425
1785,0.693318
1786,0.808099
1787,0.678708
1788,0.812066
1789,0.718603
1790,0.715866
1791,0.846926
1792,0.729998
1793,0.857394
1794,0.655165
1795,0.650211
1796,0.843977
1797,0.706821
1798,0.838829
1799,0.648569
1800,0.691429
1801,0.876244
1802,0.710688
1803,0.874505
1804,0.746064
1805,0.74004
1806,0.890821
1807,0.754946
1808,0.88875
1809,0.704701
1810,0.702965
1811,0.860658
1812,0.773859
1813,0.873026
1814,0.522479
1815,0.520704
1816,0.763513
1817,0.589449
1818,0.731298
1819,0.584546
1820,0.587325
1821,0.720241
1822,0.545306
1823,0.76986
1824,0.673849
1825,0.67835
1826,0.770498
1827,0.616372
1828,0.787013
1829,0.680103
1830,0.65944
1831,0.769721
1832,0.551848
1833,0.781201
1834,0.461742
1835,0.455087
1836,0.727886
1837,0.462667
1838,0.648659
1839,0.623359
1840,0.626323
1841,0.839747
1842,0.652247
1843,0.832629
1844,0.630209
1845,0.622185
1846,0.774909
1847,0.624086
1848,0.78437
1849,0.765524
1850,0.758205
1851,0.869427
1852,0.76247
1853,0.869026
1854,0.82447
